"review_id","review_description","rating","thumbs_up","review_date","comment","tokenized_comment","SWR_comment","stemmed","lemmatized"
"13f77ccb-08a8-484b-8cc6-430163d99a6f","This good app but should have back up feature for the data stored.",4,6,NA,"this good app but should have back up feature for the data stored","this, good, app, but, should, have, back, up, feature, for, the, data, stored","good, app, back, feature, data, stored","good, app, back, featur, data, store","good, app, back, feature, datum, store"
"9a488445-8e09-48e1-ad3b-d60dd8ea0a9d","Sagarkumar",2,0,NA,"sagarkumar","sagarkumar","sagarkumar","sagarkumar","sagarkumar"
"56b529a6-f69d-49f1-b709-0f6494f4428d","Simply amazing",5,0,NA,"simply amazing","simply, amazing","simply, amazing","simpli, amaz","simply, amaze"
"043e420f-517c-4497-a6a4-79c8d42e7910","Like it",2,1,NA,"like it","like, it","like","like","like"
"137ab73d-b5f9-4e9c-b872-802eca96a81d","Love it",5,0,NA,"love it","love, it","love","love","love"
"d0384ede-7c87-4781-a5cb-ae2f9a0b7d28","Usuful but without any login to restor if the program deleted",3,2,NA,"usuful but without any login to restor if the program deleted","usuful, but, without, any, login, to, restor, if, the, program, deleted","usuful, without, login, restor, program, deleted","usu, without, login, restor, program, delet","usuful, without, login, restor, program, delete"
"a252a68e-dcd3-4dab-80dc-d406a8ecc36c","Very nice, easy to work with, user friendly,  pleasing view",5,0,NA,"very nice easy to work with user friendly  pleasing view","very, nice, easy, to, work, with, user, friendly, , pleasing, view","nice, easy, work, user, friendly, , pleasing, view","nice, easi, work, user, friendli, , pleas, view","nice, easy, work, user, friendly, , please, view"
"463126f9-a6b4-4931-a5b4-6f814d995fc1","I think it's best apps I will give it 5 stars",5,2,NA,"i think its best apps i will give it  stars","i, think, its, best, apps, i, will, give, it, , stars","think, best, apps, will, give, , stars","think, best, app, will, give, , star","think, good, app, will, give, , star"
"cf7889c0-f4d0-4dba-9df8-120cf1a342a8","unfortunately, if in adding a new account you go to browser to copy the URL, you'll return to this password manager to find your email address and password are lost. The app doesn't keep them. So you've got to remember every detail in one go. I've looked at several other password managers and none had such a good interface as this. Simple, logical.  But the above shortcoming needs to be addressed.",3,2,NA,"unfortunately if in adding a new account you go to browser to copy the url youll return to this password manager to find your email address and password are lost the app doesnt keep them so youve got to remember every detail in one go ive looked at several other password managers and none had such a good interface as this simple logical  but the above shortcoming needs to be addressed","unfortunately, if, in, adding, a, new, account, you, go, to, browser, to, copy, the, url, youll, return, to, this, password, manager, to, find, your, email, address, and, password, are, lost, the, app, doesnt, keep, them, so, youve, got, to, remember, every, detail, in, one, go, ive, looked, at, several, other, password, managers, and, none, had, such, a, good, interface, as, this, simple, logical, , but, the, above, shortcoming, needs, to, be, addressed","unfortunately, adding, new, account, go, browser, copy, url, youll, return, password, manager, find, email, address, password, lost, app, doesnt, keep, youve, got, remember, every, detail, one, go, ive, looked, several, password, managers, none, good, interface, simple, logical, , shortcoming, needs, addressed","unfortun, ad, new, account, go, browser, copi, url, youll, return, password, manag, find, email, address, password, lost, app, doesnt, keep, youv, got, rememb, everi, detail, on, go, iv, look, sever, password, manag, none, good, interfac, simpl, logic, , shortcom, need, address","unfortunately, add, new, account, go, browser, copy, url, youll, return, password, manager, find, email, address, password, lose, app, doesnt, keep, youve, get, remember, every, detail, one, go, ive, look, several, password, manager, none, good, interface, simple, logical, , shortcoming, need, address"
"4603e53f-ab60-4b65-957b-8411fac03586","Very good and user friendly app",4,0,NA,"very good and user friendly app","very, good, and, user, friendly, app","good, user, friendly, app","good, user, friendli, app","good, user, friendly, app"
"ac35de02-a5c7-4d9a-9716-4c17d5351736","It's a little cartoonish for my taste.",2,0,NA,"its a little cartoonish for my taste","its, a, little, cartoonish, for, my, taste","little, cartoonish, taste","littl, cartoonish, tast","little, cartoonish, taste"
"2f55e557-1673-4781-98a7-a712adf29012","I like this app. Great app",5,0,NA,"i like this app great app","i, like, this, app, great, app","like, app, great, app","like, app, great, app","like, app, great, app"
"146ecefd-a229-4582-b00e-5080ffb05b8a","When I downloaded this app my expectation was that i would be able to see a list of all my apps and i can set a password for whichever ones I choose, with email id for backup. But no matter where I navigate its asking me to login with email id repeatedly. None of my apps are being listed under any category. Not sure if its just me or this app does not have any help section for novice users. Will try figuring it around for a bit else will uninstall.",2,2,NA,"when i downloaded this app my expectation was that i would be able to see a list of all my apps and i can set a password for whichever ones i choose with email id for backup but no matter where i navigate its asking me to login with email id repeatedly none of my apps are being listed under any category not sure if its just me or this app does not have any help section for novice users will try figuring it around for a bit else will uninstall","when, i, downloaded, this, app, my, expectation, was, that, i, would, be, able, to, see, a, list, of, all, my, apps, and, i, can, set, a, password, for, whichever, ones, i, choose, with, email, id, for, backup, but, no, matter, where, i, navigate, its, asking, me, to, login, with, email, id, repeatedly, none, of, my, apps, are, being, listed, under, any, category, not, sure, if, its, just, me, or, this, app, does, not, have, any, help, section, for, novice, users, will, try, figuring, it, around, for, a, bit, else, will, uninstall","downloaded, app, expectation, able, see, list, apps, can, set, password, whichever, ones, choose, email, id, backup, matter, navigate, asking, login, email, id, repeatedly, none, apps, listed, category, sure, just, app, help, section, novice, users, will, try, figuring, around, bit, else, will, uninstall","download, app, expect, abl, see, list, app, can, set, password, whichev, on, choos, email, id, backup, matter, navig, ask, login, email, id, repeatedli, none, app, list, categori, sure, just, app, help, section, novic, user, will, try, figur, around, bit, els, will, uninstal","download, app, expectation, able, see, list, app, can, set, password, whichever, one, choose, email, id, backup, matter, navigate, ask, login, email, id, repeatedly, none, app, list, category, sure, just, app, help, section, novice, user, will, try, figure, around, bite, else, will, uninstall"
"bbef3543-6ead-48e1-88e6-389007587966","Simple and cute. I like that we can add a password to protect our info,  too.",4,1,NA,"simple and cute i like that we can add a password to protect our info  too","simple, and, cute, i, like, that, we, can, add, a, password, to, protect, our, info, , too","simple, cute, like, can, add, password, protect, info, ","simpl, cute, like, can, add, password, protect, info, ","simple, cute, like, can, add, password, protect, info, "
"b64d3c59-a6bf-44d9-8532-915a919bd5f5","This app doesn't need even a single permission.",5,0,NA,"this app doesnt need even a single permission","this, app, doesnt, need, even, a, single, permission","app, doesnt, need, even, single, permission","app, doesnt, need, even, singl, permiss","app, doesnt, need, even, single, permission"
"3051daeb-6d7c-4373-a71d-647d388c7646","This app is simple and visually pleasing. It allows a number of options for filtering apps based on their function and assigning icons to each app for easier identification. The whole app can be protected with a password as well. My only complaint is that the password isn't required every time you open the app as long as the app is still running in the background.",5,1,NA,"this app is simple and visually pleasing it allows a number of options for filtering apps based on their function and assigning icons to each app for easier identification the whole app can be protected with a password as well my only complaint is that the password isnt required every time you open the app as long as the app is still running in the background","this, app, is, simple, and, visually, pleasing, it, allows, a, number, of, options, for, filtering, apps, based, on, their, function, and, assigning, icons, to, each, app, for, easier, identification, the, whole, app, can, be, protected, with, a, password, as, well, my, only, complaint, is, that, the, password, isnt, required, every, time, you, open, the, app, as, long, as, the, app, is, still, running, in, the, background","app, simple, visually, pleasing, allows, number, options, filtering, apps, based, function, assigning, icons, app, easier, identification, whole, app, can, protected, password, well, complaint, password, isnt, required, every, time, open, app, long, app, still, running, background","app, simpl, visual, pleas, allow, number, option, filter, app, base, function, assign, icon, app, easier, identif, whole, app, can, protect, password, well, complaint, password, isnt, requir, everi, time, open, app, long, app, still, run, background","app, simple, visually, please, allow, numb, option, filter, app, base, function, assign, icon, app, easy, identification, whole, app, can, protect, password, good, complaint, password, isnt, require, every, time, open, app, long, app, still, run, background"
"053074b2-cad6-43a4-94c4-0dc4c7bd6d46","Looks good so far",5,1,NA,"looks good so far","looks, good, so, far","looks, good, far","look, good, far","look, good, far"
"518e0b64-dcfe-4862-814f-319ac079b68e","Simple but effective",5,0,NA,"simple but effective","simple, but, effective","simple, effective","simpl, effect","simple, effective"
"5dcd42c0-64a0-4c1c-9d30-0d90845a3705","I like the recognizable icons for identifying seperate accounts.",4,0,NA,"i like the recognizable icons for identifying seperate accounts","i, like, the, recognizable, icons, for, identifying, seperate, accounts","like, recognizable, icons, identifying, seperate, accounts","like, recogniz, icon, identifi, seper, account","like, recognizable, icon, identify, seperate, account"
"ab0b106b-cacb-4e54-9ab8-63cba5d15574","Colorful and pleasing to the eye.  Very simple to use.  I really appreciate that it doesn't ask for access to anything on your phone.  And there are no ads.  Very happy with this.",5,5,NA,"colorful and pleasing to the eye  very simple to use  i really appreciate that it doesnt ask for access to anything on your phone  and there are no ads  very happy with this","colorful, and, pleasing, to, the, eye, , very, simple, to, use, , i, really, appreciate, that, it, doesnt, ask, for, access, to, anything, on, your, phone, , and, there, are, no, ads, , very, happy, with, this","colorful, pleasing, eye, , simple, use, , really, appreciate, doesnt, ask, access, anything, phone, , ads, , happy","color, pleas, ey, , simpl, us, , realli, appreci, doesnt, ask, access, anyth, phone, , ad, , happi","colorful, please, eye, , simple, use, , really, appreciate, doesnt, ask, access, anything, phone, , ad, , happy"
"1094d763-3d6a-4d53-9ceb-219627306efe","Love it",5,1,NA,"love it","love, it","love","love","love"
"b454b56c-6171-49bb-a04b-b878095b83e2","Awesome",5,1,NA,"awesome","awesome","awesome","awesom","awesome"
